source	reference	sentA	sentB	modification_type	sentA_sem_changed
"The perception that sanctions can bring us on our knees is a pipe dream of the people who are ignorant about us.	"D Vorschteuig, dess Sanktione üs id Chnöi wärde chönne zwinge, isch e Wunschtroum vo Mönsche, wo üs nid kenne.	"D Anahm, dass eus sanktione id chnü chöi zwinge, isch es hirngespinst vo de persone, wo nüt über üs wüsse.	"D' Vorschtellig, Sanktione chöi üs i d'Chnüü zwinge, isch es Hirngspinst vo de Mönsche, wo nüt vo üs wüsse.	deletion	"D Anahm, dass eus sanktione chöi zwinge, isch es hirngespinst vo de persone, wo nüt über üs wüsse.
But the problem is that the continued sanctions are deepening our mistrust."	Ds Problem isch aber, dass di ahautende Sanktione üses Misstroue versterche."	Ds Problem besteit jedoch drin, dass die fortgsetzte Sanktione üses Misstraue vertüüfed.“	Aber ds Problem isch, dass di aduurende Sanktione üses Misstraue vertüüfe.»	substitution	Ds Problem besteit jedoch drin, dass die neue Sanktione üses Misstraue vertüüfed.“
But the problem is that the continued sanctions are deepening our mistrust."	Ds Problem isch aber, dass di ahautende Sanktione üses Misstroue versterche."	Ds Problem besteit jedoch drin, dass die fortgsetzte Sanktione üses Misstraue vertüüfed.“	"S Problem isch aber, dass die anduurende Sanktione üses Misstraue vertüüfed".	insertion	Ds Problem besteit jedoch drin, dass die fortgsetzte Sanktione üses Misstraue nid vertüüfed.“
But the problem is that the continued sanctions are deepening our mistrust."	Ds Problem isch aber, dass di ahautende Sanktione üses Misstroue versterche."	Aber ds Problem isch, dass di aduurende Sanktione üses Misstraue vertüüfe.»	"S Problem isch aber, dass die anduurende Sanktione üses Misstraue vertüüfed".	insertion	Aber ds Problem isch nid, dass di aduurende Sanktione üses Misstraue vertüüfe.»
Ri made no mention of plans for a second summit between Kim and Trump that the U.S. leader highlighted at the United Nations earlier in the week.	Dr Ri het d Plän für es zwöits Gipfuträffe zwüschem Kim o em Trump nid erwähnt, wo dr US-Staatschef afangs Wuche bi de Vereinte Natione het hervorghobe.	Ri isch nid uf Plän für e zwöite Gipfu zwüsche em Kim und em Trump ygange wo ds US-Staatsoberhoupt Aafang vo de Wuche bi de Vereinte Natione füreghobe het.	Ri het nid d Plän für es zwöits Gipfelträffe zwüsche Kim u Trump erwähnt, wo dr US-Führer Aafang vo dr Wuche bi de Vereinte Natione füreghobe het.	substitution	Richter isch nid uf Plän für e zwöite Gipfu zwüsche em Kim und em Trump ygange wo ds US-Staatsoberhoupt Aafang vo de Wuche bi de Vereinte Natione füreghobe het.
On Wednesday, Trump said he did not have a time frame for this, saying "If it takes two years, three years or five months - doesn't matter."	Em Mittwuch het dr Trump gseit, es gäbi ke Zytrahme für das. Witer heter gseit: "Obs itz zwöi Jahr, drü Jahr oder füf Mönet duuret - des spiut ke Roue."	Am Mittwuch het dr Trump gseit, är heig kener Zytrahme derfür und het gseit: "We's zwöi Jahr, drü Jahr oder füf Mönet duuret – spilt ke Roue."	Am Mittwuch het dr Trump gseit, är heig keh Zytrame derfür: "Öb's zwei Jahr, drei Jahr oder fünf Mönet duuret  – spilt ke Roue."	deletion	Am Mittwuch het dr Trump gseit: "We's zwöi Jahr, drü Jahr oder füf Mönet duuret – spilt ke Roue."
On Wednesday, Trump said he did not have a time frame for this, saying "If it takes two years, three years or five months - doesn't matter."	Em Mittwuch het dr Trump gseit, es gäbi ke Zytrahme für das. Witer heter gseit: "Obs itz zwöi Jahr, drü Jahr oder füf Mönet duuret - des spiut ke Roue."	Am Mittwuch het dr Trump gseit, är heig kener Zytrahme derfür und het gseit: "We's zwöi Jahr, drü Jahr oder füf Mönet duuret – spilt ke Roue."	Am Mittwuch het de Trump gseit, är heig ke Zytrahme defür: "Obs zwöi Jahr, drü Jahr oder 5 Monat duuret - spielt ke Rolle."	substitution	Am Mittwuch het dr Trump gseit, är heig en Zytrahme derfür und het gseit: "We's zwöi Jahr, drü Jahr oder füf Mönet duuret – spilt ke Roue."
On Wednesday, Trump said he did not have a time frame for this, saying "If it takes two years, three years or five months - doesn't matter."	Em Mittwuch het dr Trump gseit, es gäbi ke Zytrahme für das. Witer heter gseit: "Obs itz zwöi Jahr, drü Jahr oder füf Mönet duuret - des spiut ke Roue."	Am Mittwuch het dr Trump gseit, är heig keh Zytrame derfür: "Öb's zwei Jahr, drei Jahr oder fünf Mönet duuret  – spilt ke Roue."	Am Mittwuch het de Trump gseit, är heig ke Zytrahme defür: "Obs zwöi Jahr, drü Jahr oder 5 Monat duuret - spielt ke Rolle."	substitution	Am Mittwuch het dr Trump gseit, är heig keh Zytrame derfür: "Öb's zwei Jahr, drei Jahr oder füfzäh Mönet duuret  – spilt ke Roue."
China and Russia argue that the U.N. Security Council should reward Pyongyang for steps taken.	China o Russland argumentiere, dass dr UN-Sicherheitsrat Pjöngjang für di Schritte, wos scho ungerno het, sött belohne.	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.	insertion	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für sini Schritt nid sött belohnä.
China and Russia argue that the U.N. Security Council should reward Pyongyang for steps taken.	China o Russland argumentiere, dass dr UN-Sicherheitsrat Pjöngjang für di Schritte, wos scho ungerno het, sött belohne.	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für die duregfüehrte Schritt mues belohnä.	insertion	China und Russland argumentiere nümm dass dr UN-Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.
China and Russia argue that the U.N. Security Council should reward Pyongyang for steps taken.	China o Russland argumentiere, dass dr UN-Sicherheitsrat Pjöngjang für di Schritte, wos scho ungerno het, sött belohne.	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang für die durchgfüehrte Schritt mues belohne.	deletion	China und Russland argumentiere nonig dass dr UN-Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.
China and Russia argue that the U.N. Security Council should reward Pyongyang for steps taken.	China o Russland argumentiere, dass dr UN-Sicherheitsrat Pjöngjang für di Schritte, wos scho ungerno het, sött belohne.	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für die duregfüehrte Schritt mues belohnä.	insertion	China u Russland argumentiere nid, dass dr UN Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.
China and Russia argue that the U.N. Security Council should reward Pyongyang for steps taken.	China o Russland argumentiere, dass dr UN-Sicherheitsrat Pjöngjang für di Schritte, wos scho ungerno het, sött belohne.	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang für sini Schritt sött belohnä.	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang für die durchgfüehrte Schritt mues belohne.	deletion	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang sött belohnä.
China and Russia argue that the U.N. Security Council should reward Pyongyang for steps taken.	China o Russland argumentiere, dass dr UN-Sicherheitsrat Pjöngjang für di Schritte, wos scho ungerno het, sött belohne.	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für die duregfüehrte Schritt mues belohnä.	China u Russland argumentiere, dass dr UN Sicherheitsrat Pjöngjang für die durchgfüehrte Schritt mues belohne.	insertion	China und Russland argumentiere dass dr UN-Sicherheitsrat Pjöngjang für die duregfüehrte Schritt nid mues belohnä.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het sit 2006 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete finanziell usztrochne.	substitution	Der Sicherheitsrat het sit 2007 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het sit 2006 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	Dr Sicherheitsrat het d Sanktione gägänüber Nordkorea sit 2006 einstimmig verschtärcht, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell uszutrochnä.	substitution	Der Sicherheitsrat het sit 2006 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Wasserchraftwerk z drossle.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het sit 2006 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 eistimmig verstärkt, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell usztrockne.	insertion	Der Sicherheitsrat het sit 2006 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm nid z drossle.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het sit 2006 eischtimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	Dr Sicherheitsrat het sit 2006 einstimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	deletion	Der Sicherheitsrat het sit 2006 d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete finanziell usztrochne.	Dr Sicherheitsrat het d Sanktione gägänüber Nordkorea sit 2006 einstimmig verschtärcht, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell uszutrochnä.	substitution	Der Sicherheitsrat het d Sanktione gegenüber Nordamerika sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete finanziell usztrochne.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete finanziell usztrochne.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 eistimmig verstärkt, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell usztrockne.	deletion	Der Sicherheitsrat het d Sanktione sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete finanziell usztrochne.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete finanziell usztrochne.	Dr Sicherheitsrat het sit 2006 einstimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	deletion	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 einstimmig verstärkt, um Pjöngjangs Programm für Atomwaffe u ballistischi Rakete usztrochne.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Dr Sicherheitsrat het d Sanktione gägänüber Nordkorea sit 2006 einstimmig verschtärcht, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell uszutrochnä.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 eistimmig verstärkt, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell usztrockne.	substitution	Dr Sicherheitsrat het d Sanktione gägänüber Nordkorea sit 2006 einstimmig verschtärcht, um Pekings Programm für Atomwaffe und ballistischi Rakete finanziell uszutrochnä.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Dr Sicherheitsrat het d Sanktione gägänüber Nordkorea sit 2006 einstimmig verschtärcht, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell uszutrochnä.	Dr Sicherheitsrat het sit 2006 einstimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	deletion	Dr Sicherheitsrat het d Sanktione gägänüber Nordkorea einstimmig verschtärcht, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell uszutrochnä.
The Security Council has unanimously boosted sanctions on North Korea since 2006 in a bid to choke off funding for Pyongyang's nuclear and ballistic missile programs.	Dr Sicherheitsrat het sitem 2006 eistimmig d Sanktione gäg Nordkorea verschäft, fürd Finanzierig vo Atom- o Raggeteprogramm vo Pjöngjang zdrossle.	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 eistimmig verstärkt, um Pjöngjangs Programm für Atomwaffe und ballistischi Rakete finanziell usztrockne.	Dr Sicherheitsrat het sit 2006 einstimmig d Sanktione gäge Nordkorea verschärft, um d Finanzierig vo Pjöngjangs Atom- u Raketeprogramm z drossle.	deletion	Der Sicherheitsrat het d Sanktione gegenüber Nordkorea sit 2006 eistimmig verstärkt, um Pjöngjangs Programm für ballistischi Rakete finanziell usztrockne.
